MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms)
32,32,32,8,16,8,16,2,2,2,1,0,1,0,35.43,35.15,36,34.88
32,32,32,8,16,8,16,2,2,2,1,0,1,1,29.61,29.71,30.96,29.6
32,32,32,8,16,8,16,2,2,2,1,1,0,0,51.1,48.52,51.2,48.34
32,32,32,8,16,8,16,2,2,2,1,1,0,1,43.38,40.91,43.39,40.91
32,32,32,8,16,8,16,2,2,2,1,1,1,0,35.79,35.88,35.8,33.4
32,32,32,8,16,8,16,2,2,2,1,1,1,1,31.64,31.7,31.53,29.71
32,32,32,8,16,8,16,2,4,1,0,0,0,0,52.29,52.34,52.35,48.96
32,32,32,8,16,8,16,2,4,1,0,0,0,1,50.09,50.1,50.12,46.68
32,32,32,8,16,8,16,2,4,1,0,0,1,0,38.99,39.11,39.1,36.82
32,32,32,8,16,8,16,2,4,1,0,0,1,1,29.5,29.83,29.45,27.55
32,32,32,8,16,8,16,2,4,1,0,1,0,0,52.29,52.26,52.36,48.89
32,32,32,8,16,8,16,2,4,1,0,1,0,1,48.23,48.24,48.23,44.91
32,32,32,8,16,8,16,2,4,1,0,1,1,0,41.17,41.58,41.61,39.94
32,32,32,8,16,8,16,2,4,1,0,1,1,1,34.72,35.02,34.25,32.28
32,32,32,8,16,8,16,2,4,1,1,0,0,0,52.23,52.34,52.25,49.03
32,32,32,8,16,8,16,2,4,1,1,0,0,1,50.87,50.88,50.85,47.4
32,32,32,8,16,8,16,2,4,1,1,0,1,0,39.1,39.13,39.06,36.92
32,32,32,8,16,8,16,2,4,1,1,0,1,1,29.81,29.67,29.46,27.85
32,32,32,8,16,8,16,2,4,1,1,1,0,0,52.27,52.17,52.25,48.76
32,32,32,8,16,8,16,2,4,1,1,1,0,1,49.21,49.17,49.15,45.85
32,32,32,8,16,8,16,2,4,1,1,1,1,0,41.45,41.55,41.5,40
32,32,32,8,16,8,16,2,4,1,1,1,1,1,34.51,34.69,34.91,32.19
32,32,32,8,16,8,16,2,4,2,0,0,0,0,47.94,47.91,46.94,44.8
32,32,32,8,16,8,16,2,4,2,0,0,0,1,45.31,45.36,45.39,42.33
32,32,32,8,16,8,16,2,4,2,0,0,1,0,32.41,32.43,32.42,30.26
32,32,32,8,16,8,16,2,4,2,0,0,1,1,25.39,25.43,25.49,23.74
32,32,32,8,16,8,16,2,4,2,0,1,0,0,47.89,47.86,47.96,44.8
32,32,32,8,16,8,16,2,4,2,0,1,0,1,45.39,45.39,45.35,42.31
32,32,32,8,16,8,16,2,4,2,0,1,1,0,32.46,32.43,32.4,30.29
32,32,32,8,16,8,16,2,4,2,0,1,1,1,25.32,25.5,25.47,23.75
32,32,32,8,16,8,16,2,4,2,1,0,0,0,47.88,47.93,47.93,44.81
32,32,32,8,16,8,16,2,4,2,1,0,0,1,45.65,45.63,45.6,42.56
32,32,32,8,16,8,16,2,4,2,1,0,1,0,32.42,32.41,32.43,30.29
32,32,32,8,16,8,16,2,4,2,1,0,1,1,25.35,25.39,25.43,23.69
32,32,32,8,16,8,16,2,4,2,1,1,0,0,47.91,47.91,48,44.79
32,32,32,8,16,8,16,2,4,2,1,1,0,1,45.59,45.6,45.59,42.52
32,32,32,8,16,8,16,2,4,2,1,1,1,0,32.41,32.43,32.4,30.23
32,32,32,8,16,8,16,2,4,2,1,1,1,1,25.34,25.32,25.4,23.74
32,32,32,8,16,8,16,8,1,1,0,0,0,0,76.74,76.74,76.76,71.39
32,32,32,8,16,8,16,8,1,1,0,0,0,1,79.67,79.66,79.73,74.08
32,32,32,8,16,8,16,8,1,1,0,0,1,0,51.33,51.36,51.18,47.69
32,32,32,8,16,8,16,8,1,1,0,0,1,1,60.21,58.56,58.98,55.56
32,32,32,8,16,8,16,8,1,1,0,1,0,0,76.77,75.8,76.82,71.39
32,32,32,8,16,8,16,8,1,1,0,1,0,1,75.58,75.58,75.67,70.22
32,32,32,8,16,8,16,8,1,1,0,1,1,0,50.76,50.78,50.78,47.4
32,32,32,8,16,8,16,8,1,1,0,1,1,1,54.72,54.41,54.63,50.92
32,32,32,8,16,8,16,8,1,1,1,0,0,0,72.73,72.67,72.79,67.91
32,32,32,8,16,8,16,8,1,1,1,0,0,1,62.09,62.09,62.18,58.3
32,32,32,8,16,8,16,8,1,1,1,0,1,0,56.08,56.03,56.04,52.42
32,32,32,8,16,8,16,8,1,1,1,0,1,1,56.14,56.44,56.3,52.5
32,32,32,8,16,8,16,8,1,1,1,1,0,0,74.42,74.48,74.85,69.97
32,32,32,8,16,8,16,8,1,1,1,1,0,1,62.69,62.69,62.52,58.77
32,32,32,8,16,8,16,8,1,1,1,1,1,0,54.12,54.17,54.06,50.59
32,32,32,8,16,8,16,8,1,1,1,1,1,1,53.45,53.37,53.4,49.92
32,32,32,8,16,8,16,8,1,2,0,0,0,0,72.35,72.4,72.42,67.26
32,32,32,8,16,8,16,8,1,2,0,0,0,1,74.14,74.12,74.17,68.87
32,32,32,8,16,8,16,8,1,2,0,0,1,0,47.12,47.1,47.05,43.84
32,32,32,8,16,8,16,8,1,2,0,0,1,1,46.85,47.06,47.29,43.82
32,32,32,8,16,8,16,8,1,2,0,1,0,0,72.37,72.4,72.44,67.22
32,32,32,8,16,8,16,8,1,2,0,1,0,1,74.21,74.14,74.13,68.91
32,32,32,8,16,8,16,8,1,2,0,1,1,0,46.86,46.92,46.9,43.71
32,32,32,8,16,8,16,8,1,2,0,1,1,1,47.42,46.03,47.85,43.65
32,32,32,8,16,8,16,8,1,2,1,0,0,0,64.31,64.35,64.04,60.27
32,32,32,8,16,8,16,8,1,2,1,0,0,1,54.81,54.88,54.83,51.63
32,32,32,8,16,8,16,8,1,2,1,0,1,0,52.3,52.3,52.41,48.8
32,32,32,8,16,8,16,8,1,2,1,0,1,1,46.6,46.54,46.65,43.54
32,32,32,8,16,8,16,8,1,2,1,1,0,0,64.29,64.19,64.22,60.18
32,32,32,8,16,8,16,8,1,2,1,1,0,1,54.78,54.83,54.81,51.7
32,32,32,8,16,8,16,8,1,2,1,1,1,0,51.38,51.39,51.3,47.78
32,32,32,8,16,8,16,8,1,2,1,1,1,1,46.48,46.73,46.43,43.44
32,32,32,8,16,8,16,8,2,1,0,0,0,0,56.48,56.61,56.57,52.86
32,32,32,8,16,8,16,8,2,1,0,0,0,1,52.06,51.97,52.11,48.52
32,32,32,8,16,8,16,8,2,1,0,0,1,0,39.5,39.8,39.93,37.2
32,32,32,8,16,8,16,8,2,1,0,0,1,1,36.58,36.1,36.45,33.76
32,32,32,8,16,8,16,8,2,1,0,1,0,0,57.56,57.58,57.62,53.95
32,32,32,8,16,8,16,8,2,1,0,1,0,1,50.13,50.09,50.18,46.81
32,32,32,8,16,8,16,8,2,1,0,1,1,0,39.18,39.19,39.23,36.59
32,32,32,8,16,8,16,8,2,1,0,1,1,1,40.3,39.8,39.97,37.32
32,32,32,8,16,8,16,8,2,1,1,0,0,0,57.26,57.28,57.27,53.43
32,32,32,8,16,8,16,8,2,1,1,0,0,1,50.12,50.3,50.16,46.95
32,32,32,8,16,8,16,8,2,1,1,0,1,0,39.38,41.1,39.41,36.82
32,32,32,8,16,8,16,8,2,1,1,0,1,1,33.9,34.22,33.52,31.02
32,32,32,8,16,8,16,8,2,1,1,1,0,0,57.37,57.31,57.35,53.47
32,32,32,8,16,8,16,8,2,1,1,1,0,1,49.63,49.71,49.73,46.45
32,32,32,8,16,8,16,8,2,1,1,1,1,0,38.3,38.8,38.69,36.29
32,32,32,8,16,8,16,8,2,1,1,1,1,1,40.55,40.53,40.52,38.02
32,32,32,8,16,8,16,8,2,2,0,0,0,0,47.68,47.75,47.74,44.51
32,32,32,8,16,8,16,8,2,2,0,0,0,1,43.17,43.12,43.11,40.2
32,32,32,8,16,8,16,8,2,2,0,0,1,0,38.06,38.32,38.6,36.57
32,32,32,8,16,8,16,8,2,2,0,0,1,1,31.52,31.55,31.56,29.55
32,32,32,8,16,8,16,8,2,2,0,1,0,0,47.62,47.66,47.68,44.68
32,32,32,8,16,8,16,8,2,2,0,1,0,1,43.1,43.14,43.15,40.26
32,32,32,8,16,8,16,8,2,2,0,1,1,0,37.45,37.76,37.67,35.97
32,32,32,8,16,8,16,8,2,2,0,1,1,1,31.53,31.41,31.62,29.39
32,32,32,8,16,8,16,8,2,2,1,0,0,0,48.39,48.49,48.47,45.29
32,32,32,8,16,8,16,8,2,2,1,0,0,1,41.7,41.76,41.77,38.95
32,32,32,8,16,8,16,8,2,2,1,0,1,0,37.04,37.48,37.29,35.36
32,32,32,8,16,8,16,8,2,2,1,0,1,1,31.61,31.75,31.72,29.75
32,32,32,8,16,8,16,8,2,2,1,1,0,0,48.43,48.49,48.44,45.21
32,32,32,8,16,8,16,8,2,2,1,1,0,1,41.73,41.69,41.77,38.98
32,32,32,8,16,8,16,8,2,2,1,1,1,0,37.32,37.65,37.11,35.07
32,32,32,8,16,8,16,8,2,2,1,1,1,1,31.07,31.66,31.63,29.73
32,32,32,8,16,8,16,8,4,1,0,0,0,0,50.09,50.2,50.1,46.92
32,32,32,8,16,8,16,8,4,1,0,0,0,1,52.95,53,52.95,49.24
32,32,32,8,16,8,16,8,4,1,0,0,1,0,36.39,36.36,36.35,33.94
32,32,32,8,16,8,16,8,4,1,0,0,1,1,29.7,29.4,29.21,27.47
32,32,32,8,16,8,16,8,4,1,0,1,0,0,50.95,50.89,51.06,47.61
32,32,32,8,16,8,16,8,4,1,0,1,0,1,51.53,51.52,51.6,48.07
32,32,32,8,16,8,16,8,4,1,0,1,1,0,41.26,41.51,41.47,39.94
32,32,32,8,16,8,16,8,4,1,0,1,1,1,34.64,34.76,34.55,32.38
32,32,32,8,16,8,16,8,4,1,1,0,0,0,50.12,50.06,50.1,46.82
32,32,32,8,16,8,16,8,4,1,1,0,0,1,52.37,52.44,52.42,48.78
32,32,32,8,16,8,16,8,4,1,1,0,1,0,36.34,36.25,36.43,33.94
32,32,32,8,16,8,16,8,4,1,1,0,1,1,29.48,29.6,29.36,27.49
32,32,32,8,16,8,16,8,4,1,1,1,0,0,50.98,51.27,51.13,47.59
32,32,32,8,16,8,16,8,4,1,1,1,0,1,50.7,50.7,49.61,47.29
32,32,32,8,16,8,16,8,4,1,1,1,1,0,41.48,41.58,41.48,39.92
32,32,32,8,16,8,16,8,4,1,1,1,1,1,34.87,34.65,35,32.43
32,32,32,8,16,8,16,8,4,2,0,0,0,0,46.19,46.19,46.09,43.13
32,32,32,8,16,8,16,8,4,2,0,0,0,1,46.87,46.87,46.83,43.86
32,32,32,8,16,8,16,8,4,2,0,0,1,0,32.42,32.39,32.45,30.27
32,32,32,8,16,8,16,8,4,2,0,0,1,1,25.4,25.31,25.4,23.67
32,32,32,8,16,8,16,8,4,2,0,1,0,0,46.16,46.16,46.11,43.14
32,32,32,8,16,8,16,8,4,2,0,1,0,1,46.84,46.84,46.85,43.87
32,32,32,8,16,8,16,8,4,2,0,1,1,0,32.84,32.79,32.8,30.64
32,32,32,8,16,8,16,8,4,2,0,1,1,1,25.37,25.47,25.41,23.77
32,32,32,8,16,8,16,8,4,2,1,0,0,0,46.18,46.12,46.17,43.17
32,32,32,8,16,8,16,8,4,2,1,0,0,1,45.53,45.55,45.53,42.75
32,32,32,8,16,8,16,8,4,2,1,0,1,0,32.45,32.42,32.39,30.28
32,32,32,8,16,8,16,8,4,2,1,0,1,1,25.47,25.45,25.44,23.77
32,32,32,8,16,8,16,8,4,2,1,1,0,0,46.2,46.21,46.21,43.15
32,32,32,8,16,8,16,8,4,2,1,1,0,1,45.5,45.54,45.51,42.75
32,32,32,8,16,8,16,8,4,2,1,1,1,0,32.81,32.8,32.79,30.64
32,32,32,8,16,8,16,8,4,2,1,1,1,1,25.55,25.46,25.56,23.7
32,32,32,8,16,8,32,2,1,1,0,0,0,0,76.61,76.69,76.63,71.22
32,32,32,8,16,8,32,2,1,1,0,0,0,1,74.2,74.16,74.28,68.94
32,32,32,8,16,8,32,2,1,1,0,0,1,0,50.53,50.52,50.5,47.15
32,32,32,8,16,8,32,2,1,1,0,0,1,1,49.28,49.04,48.82,44.9
32,32,32,8,16,8,32,2,1,1,0,1,0,0,77.17,77.28,77.2,71.83
32,32,32,8,16,8,32,2,1,1,0,1,0,1,74.12,74.19,74.18,68.84
32,32,32,8,16,8,32,2,1,1,0,1,1,0,50.2,50.38,50.23,46.82
32,32,32,8,16,8,32,2,1,1,0,1,1,1,49.03,49.71,49.5,46.13
32,32,32,8,16,8,32,2,1,1,1,0,0,0,75.23,75.23,75.09,70.27
32,32,32,8,16,8,32,2,1,1,1,0,0,1,55.42,57.39,57.35,53.78
32,32,32,8,16,8,32,2,1,1,1,0,1,0,52.74,54.58,54.67,50.99
32,32,32,8,16,8,32,2,1,1,1,0,1,1,48.4,50.2,50.1,46.63
32,32,32,8,16,8,32,2,1,1,1,1,0,0,74.53,77.29,77.02,72.15
32,32,32,8,16,8,32,2,1,1,1,1,0,1,54.99,56.73,56.31,53.23
32,32,32,8,16,8,32,2,1,1,1,1,1,0,53.85,55.62,55.67,52.15
32,32,32,8,16,8,32,2,1,1,1,1,1,1,48.51,50.31,50.31,46.86
32,32,32,8,16,8,32,2,2,1,0,0,0,0,70.94,73.58,73.83,68.49
32,32,32,8,16,8,32,2,2,1,0,0,0,1,45.8,47.44,47.45,44.3
32,32,32,8,16,8,32,2,2,1,0,0,1,0,37.89,39.14,39.1,36.64
32,32,32,8,16,8,32,2,2,1,0,0,1,1,32.94,34.56,34.34,31.92
32,32,32,8,16,8,32,2,2,1,0,1,0,0,71.87,74.49,74.56,69.48
32,32,32,8,16,8,32,2,2,1,0,1,0,1,46.48,48.03,48.11,44.93
32,32,32,8,16,8,32,2,2,1,0,1,1,0,38.36,39.67,39.67,37.12
32,32,32,8,16,8,32,2,2,1,0,1,1,1,36.15,37.02,37.45,34.4
32,32,32,8,16,8,32,2,2,1,1,0,0,0,72.73,75.5,75.27,70.32
32,32,32,8,16,8,32,2,2,1,1,0,0,1,45.19,46.81,46.79,43.71
32,32,32,8,16,8,32,2,2,1,1,0,1,0,37.69,39.03,39.03,36.73
32,32,32,8,16,8,32,2,2,1,1,0,1,1,30.93,32.08,32.06,29.96
32,32,32,8,16,8,32,2,2,1,1,1,0,0,72.7,75.15,75.34,70.25
32,32,32,8,16,8,32,2,2,1,1,1,0,1,44.51,45.63,47.22,44.1
32,32,32,8,16,8,32,2,2,1,1,1,1,0,37.88,38.12,39.33,36.78
32,32,32,8,16,8,32,2,2,1,1,1,1,1,34.14,34.2,35.23,33.15
32,32,32,8,16,8,32,2,4,1,0,0,0,0,50.46,50.49,52.29,48.88
32,32,32,8,16,8,32,2,4,1,0,0,0,1,44.27,44.29,45.96,42.69
32,32,32,8,16,8,32,2,4,1,0,0,1,0,38.01,37.8,39.22,36.75
32,32,32,8,16,8,32,2,4,1,0,0,1,1,24.15,24.15,25,23.26
32,32,32,8,16,8,32,2,4,1,0,1,0,0,50.47,50.48,52.29,48.76
32,32,32,8,16,8,32,2,4,1,0,1,0,1,44.35,44.34,46.05,42.82
32,32,32,8,16,8,32,2,4,1,0,1,1,0,40.39,40.52,41.45,39.94
32,32,32,8,16,8,32,2,4,1,0,1,1,1,29.25,29.31,30.5,27.84
32,32,32,8,16,8,32,2,4,1,1,0,0,0,50.49,50.6,52.37,48.89
32,32,32,8,16,8,32,2,4,1,1,0,0,1,44.37,44.37,46.01,42.83
32,32,32,8,16,8,32,2,4,1,1,0,1,0,38.11,37.8,39.18,36.79
32,32,32,8,16,8,32,2,4,1,1,0,1,1,24.11,24.07,25,23.27
32,32,32,8,16,8,32,2,4,1,1,1,0,0,50.5,50.56,52.44,48.84
32,32,32,8,16,8,32,2,4,1,1,1,0,1,44.27,44.21,45.79,42.69
32,32,32,8,16,8,32,2,4,1,1,1,1,0,40.39,40.68,41.57,39.88
32,32,32,8,16,8,32,2,4,1,1,1,1,1,29.32,29.37,30.42,28.34
32,32,32,8,16,8,32,8,1,1,0,0,0,0,73.99,73.96,76.79,71.36
32,32,32,8,16,8,32,8,1,1,0,0,0,1,71.36,71.48,74.09,68.8
32,32,32,8,16,8,32,8,1,1,0,0,1,0,49.49,49.43,51.27,47.87
32,32,32,8,16,8,32,8,1,1,0,0,1,1,48.78,48.82,50.7,46.49
32,32,32,8,16,8,32,8,1,1,0,1,0,0,74.02,74,76.84,71.42
32,32,32,8,16,8,32,8,1,1,0,1,0,1,71.4,71.38,74.14,68.84
32,32,32,8,16,8,32,8,1,1,0,1,1,0,49.01,49.01,50.79,47.36
32,32,32,8,16,8,32,8,1,1,0,1,1,1,50,49.22,51.03,47.66
32,32,32,8,16,8,32,8,1,1,1,0,0,0,70.38,70.17,72.69,68.17
32,32,32,8,16,8,32,8,1,1,1,0,0,1,56.56,56.59,58.5,54.88
32,32,32,8,16,8,32,8,1,1,1,0,1,0,54.24,54.27,56.12,52.34
32,32,32,8,16,8,32,8,1,1,1,0,1,1,47.99,47.97,49.73,46.27
32,32,32,8,16,8,32,8,1,1,1,1,0,0,72.03,72.19,74.74,69.7
32,32,32,8,16,8,32,8,1,1,1,1,0,1,57.39,57.41,59.46,55.8
32,32,32,8,16,8,32,8,1,1,1,1,1,0,52.25,52.26,54.02,50.5
32,32,32,8,16,8,32,8,1,1,1,1,1,1,47.35,47.36,49.13,45.82
32,32,32,8,16,8,32,8,2,1,0,0,0,0,54.57,54.7,56.67,52.93
32,32,32,8,16,8,32,8,2,1,0,0,0,1,45.52,45.55,47.3,44.03
32,32,32,8,16,8,32,8,2,1,0,0,1,0,38.49,38.45,39.87,37.23
32,32,32,8,16,8,32,8,2,1,0,0,1,1,31.23,30.83,32.33,29.94
32,32,32,8,16,8,32,8,2,1,0,1,0,0,55.65,55.59,57.72,53.83
32,32,32,8,16,8,32,8,2,1,0,1,0,1,45.64,45.55,47.25,44.13
32,32,32,8,16,8,32,8,2,1,0,1,1,0,37.83,37.86,39.24,36.64
32,32,32,8,16,8,32,8,2,1,0,1,1,1,35.74,35.94,37.41,34.59
32,32,32,8,16,8,32,8,2,1,1,0,0,0,55.27,55.25,57.27,53.52
32,32,32,8,16,8,32,8,2,1,1,0,0,1,45.13,45.07,46.68,43.6
32,32,32,8,16,8,32,8,2,1,1,0,1,0,38.08,38.15,39.35,36.8
32,32,32,8,16,8,32,8,2,1,1,0,1,1,28.28,28.46,29.26,27.38
32,32,32,8,16,8,32,8,2,1,1,1,0,0,54.44,55.42,57.32,53.5
32,32,32,8,16,8,32,8,2,1,1,1,0,1,44.96,44.9,46.52,43.5
32,32,32,8,16,8,32,8,2,1,1,1,1,0,37.44,37.48,38.72,36.27
32,32,32,8,16,8,32,8,2,1,1,1,1,1,32.9,32.98,34.17,31.81
32,32,32,8,16,8,32,8,4,1,0,0,0,0,48.54,48.33,50.16,46.87
32,32,32,8,16,8,32,8,4,1,0,0,0,1,46.68,46.65,48.42,45.12
32,32,32,8,16,8,32,8,4,1,0,0,1,0,35.13,35.1,36.4,33.92
32,32,32,8,16,8,32,8,4,1,0,0,1,1,24.09,24.09,24.97,23.22
32,32,32,8,16,8,32,8,4,1,0,1,0,0,49.19,49.14,50.89,47.57
32,32,32,8,16,8,32,8,4,1,0,1,0,1,45.97,45.99,47.7,44.45
32,32,32,8,16,8,32,8,4,1,0,1,1,0,40.49,40.6,41.3,39.78
32,32,32,8,16,8,32,8,4,1,0,1,1,1,29.36,29.44,30.5,30.36
32,32,32,8,16,8,32,8,4,1,1,0,0,0,48.47,48.37,50.09,50.09
32,32,32,8,16,8,32,8,4,1,1,0,0,1,45.87,45.94,47.55,47.54
32,32,32,8,16,8,32,8,4,1,1,0,1,0,35.07,35.19,36.45,36.3
32,32,32,8,16,8,32,8,4,1,1,0,1,1,24.03,24.11,24.98,24.97
32,32,32,8,16,8,32,8,4,1,1,1,0,0,49.28,49.16,51.09,51.1
32,32,32,8,16,8,32,8,4,1,1,1,0,1,46.48,46.45,48.14,48.11
32,32,32,8,16,8,32,8,4,1,1,1,1,0,40.54,40.53,41.45,41.53
32,32,32,8,16,8,32,8,4,1,1,1,1,1,29.42,29.34,30.43,30.52
32,32,32,8,16,16,8,2,1,1,0,0,0,0,73.77,73.88,76.65,76.77
32,32,32,8,16,16,8,2,1,1,0,0,0,1,85.89,85.95,89.11,89.13
32,32,32,8,16,16,8,2,1,1,0,0,1,0,42.7,42.73,44.31,44.3
32,32,32,8,16,16,8,2,1,1,0,0,1,1,56.32,56.67,58.78,58.6
32,32,32,8,16,16,8,2,1,1,0,1,0,0,74.48,74.42,77.29,77.23
32,32,32,8,16,16,8,2,1,1,0,1,0,1,75.68,75.58,78.46,78.52
32,32,32,8,16,16,8,2,1,1,0,1,1,0,42.6,42.48,44.09,44.12
32,32,32,8,16,16,8,2,1,1,0,1,1,1,48.63,48.64,50.36,50.34
32,32,32,8,16,16,8,2,1,1,1,0,0,0,72.68,72.81,75.24,75.33
32,32,32,8,16,16,8,2,1,1,1,0,0,1,64.9,65.02,67.28,67.27
32,32,32,8,16,16,8,2,1,1,1,0,1,0,47.29,47.46,49.15,49.16
32,32,32,8,16,16,8,2,1,1,1,0,1,1,55.49,55.74,57.86,57.71
32,32,32,8,16,16,8,2,1,1,1,1,0,0,74.55,74.69,76.97,77.11
32,32,32,8,16,16,8,2,1,1,1,1,0,1,66.74,66.91,69.13,69.13
32,32,32,8,16,16,8,2,1,1,1,1,1,0,45.98,46.17,47.79,47.82
32,32,32,8,16,16,8,2,1,1,1,1,1,1,52.36,52.37,54.16,53.95
32,32,32,8,16,16,8,2,1,2,0,0,0,0,69.62,69.67,72.3,72.29
32,32,32,8,16,16,8,2,1,2,0,0,0,1,73.81,76.47,79.46,79.45
32,32,32,8,16,16,8,2,1,2,0,0,1,0,37.21,38.54,39.96,39.91
32,32,32,8,16,16,8,2,1,2,0,0,1,1,39.58,40.73,42.78,41.86
32,32,32,8,16,16,8,2,1,2,0,1,0,0,67.19,69.72,72.34,72.36
32,32,32,8,16,16,8,2,1,2,0,1,0,1,70.01,72.48,75.39,75.26
32,32,32,8,16,16,8,2,1,2,0,1,1,0,37.86,39.26,40.7,40.72
32,32,32,8,16,16,8,2,1,2,0,1,1,1,36.58,37.89,39.17,39.24
32,32,32,8,16,16,8,2,1,2,1,0,0,0,61.01,63.12,65.37,65.45
32,32,32,8,16,16,8,2,1,2,1,0,0,1,55.66,57.43,59.35,59.29
32,32,32,8,16,16,8,2,1,2,1,0,1,0,41.52,43.01,44.62,44.62
32,32,32,8,16,16,8,2,1,2,1,0,1,1,41.96,43.33,45.06,44.98
32,32,32,8,16,16,8,2,1,2,1,1,0,0,61.01,63.09,65.36,65.26
32,32,32,8,16,16,8,2,1,2,1,1,0,1,55.91,57.6,59.41,59.39
32,32,32,8,16,16,8,2,1,2,1,1,1,0,41.3,42.76,44.3,44.25
32,32,32,8,16,16,8,2,1,2,1,1,1,1,39.25,40.55,42.05,42.01
32,32,32,8,16,16,8,2,2,1,0,0,0,0,68.51,70.97,73.68,73.46
32,32,32,8,16,16,8,2,2,1,0,0,0,1,56.6,58.56,60.67,60.67
32,32,32,8,16,16,8,2,2,1,0,0,1,0,33.2,34.32,35.43,35.44
32,32,32,8,16,16,8,2,2,1,0,0,1,1,40.3,40.72,41.69,42.62
32,32,32,8,16,16,8,2,2,1,0,1,0,0,69.5,71.84,74.61,74.45
32,32,32,8,16,16,8,2,2,1,0,1,0,1,52.44,54.28,56.14,56.17
32,32,32,8,16,16,8,2,2,1,0,1,1,0,33.66,34.8,35.89,35.97
32,32,32,8,16,16,8,2,2,1,0,1,1,1,39.39,40.62,42.1,41.89
32,32,32,8,16,16,8,2,2,1,1,0,0,0,70.28,72.83,75.49,75.63
32,32,32,8,16,16,8,2,2,1,1,0,0,1,53.45,55.36,57.39,57.52
32,32,32,8,16,16,8,2,2,1,1,0,1,0,33.01,34.15,35.13,35.12
32,32,32,8,16,16,8,2,2,1,1,0,1,1,38.81,40.18,42.32,42.48
32,32,32,8,16,16,8,2,2,1,1,1,0,0,70.13,72.63,75.22,75
32,32,32,8,16,16,8,2,2,1,1,1,0,1,52.84,54.63,56.6,54.67
32,32,32,8,16,16,8,2,2,1,1,1,1,0,33.92,35.04,36.23,35.03
32,32,32,8,16,16,8,2,2,1,1,1,1,1,39.72,40.95,42.41,40.7
32,32,32,8,16,16,8,2,2,2,0,0,0,0,47.68,49,50,48.86
32,32,32,8,16,16,8,2,2,2,0,0,0,1,45.36,46.84,48.48,46.83
32,32,32,8,16,16,8,2,2,2,0,0,1,0,30.3,31.42,32.57,31.39
32,32,32,8,16,16,8,2,2,2,0,0,1,1,31.86,32.76,33.4,32.55
32,32,32,8,16,16,8,2,2,2,0,1,0,0,47.37,48.67,49.87,48.66
32,32,32,8,16,16,8,2,2,2,0,1,0,1,43.25,44.71,46.17,44.67
32,32,32,8,16,16,8,2,2,2,0,1,1,0,30.36,31.45,32.51,31.31
32,32,32,8,16,16,8,2,2,2,0,1,1,1,27.38,28.42,29.26,28.07
32,32,32,8,16,16,8,2,2,2,1,0,0,0,48.3,49.56,51.08,49.44
32,32,32,8,16,16,8,2,2,2,1,0,0,1,41.5,42.92,44.44,42.96
32,32,32,8,16,16,8,2,2,2,1,0,1,0,30.28,31.36,32.5,31.38
32,32,32,8,16,16,8,2,2,2,1,0,1,1,30.92,31.83,32.8,31.61
32,32,32,8,16,16,8,2,2,2,1,1,0,0,48.16,49.82,51.21,49.54
32,32,32,8,16,16,8,2,2,2,1,1,0,1,40.81,42.28,43.78,42.23
32,32,32,8,16,16,8,2,2,2,1,1,1,0,30.27,31.36,32.52,31.4
32,32,32,8,16,16,8,2,2,2,1,1,1,1,27.5,28.5,29.28,28.4
32,32,32,8,16,16,8,8,1,1,0,0,0,0,71.33,73.89,76.81,73.94
32,32,32,8,16,16,8,8,1,1,0,0,0,1,82.79,85.84,89.09,85.81
32,32,32,8,16,16,8,8,1,1,0,0,1,0,42,43.37,44.94,43.38
32,32,32,8,16,16,8,8,1,1,0,0,1,1,51.11,52.51,55.26,53.85
32,32,32,8,16,16,8,8,1,1,0,1,0,0,71.45,74.07,76.79,74.09
32,32,32,8,16,16,8,8,1,1,0,1,0,1,73.35,76.05,78.8,76.06
32,32,32,8,16,16,8,8,1,1,0,1,1,0,41.19,42.69,44.24,42.65
32,32,32,8,16,16,8,8,1,1,0,1,1,1,46.1,47.8,49.51,47.81
32,32,32,8,16,16,8,8,1,1,1,0,0,0,67.89,70.32,72.71,70.37
32,32,32,8,16,16,8,8,1,1,1,0,0,1,63.38,65.51,67.79,65.55
32,32,32,8,16,16,8,8,1,1,1,0,1,0,45.61,47.3,49.02,47.22
32,32,32,8,16,16,8,8,1,1,1,0,1,1,55.54,57.56,59.85,57.21
32,32,32,8,16,16,8,8,1,1,1,1,0,0,69.83,72.28,74.6,72.11
32,32,32,8,16,16,8,8,1,1,1,1,0,1,65.69,67.68,70.12,67.72
32,32,32,8,16,16,8,8,1,1,1,1,1,0,44.35,45.97,47.64,45.91
32,32,32,8,16,16,8,8,1,1,1,1,1,1,50.75,52.44,54.33,52.49
32,32,32,8,16,16,8,8,1,2,0,0,0,0,67.25,69.74,72.4,69.72
32,32,32,8,16,16,8,8,1,2,0,0,0,1,73.89,76.65,79.52,76.68
32,32,32,8,16,16,8,8,1,2,0,0,1,0,37.2,38.54,40.01,38.59
32,32,32,8,16,16,8,8,1,2,0,0,1,1,39.68,40.83,42.56,40.62
32,32,32,8,16,16,8,8,1,2,0,1,0,0,67.27,69.7,72.42,69.76
32,32,32,8,16,16,8,8,1,2,0,1,0,1,70.02,72.55,75.44,72.62
